title,year,month,url,keyword
"Kamala Harris, Progressive Prosecutor",2019,01,https://www.nytimes.com/2019/01/18/opinion/letters/kamala-harris-district-attorney-record.html,"Harris, Kamala D, Civil Rights and Liberties, Senate"
U.N.C. Admissions Lawsuit Brings Another Attack on Affirmative Action,2019,01,https://www.nytimes.com/2019/01/18/us/unc-affirmative-action-lawsuit.html,"ADMISSIONS STANDARDS, Colleges and Universities, Discrimination, Race and Ethnicity, Suits and Litigation (Civil), Minorities, AFFIRMATIVE ACTION, Students for Fair Admissions, University of North Carolina"
"Wanted: The �Traveling Bandit,� a Bank Robber Who Gets Around",2019,01,https://www.nytimes.com/2019/01/18/us/traveling-bandit-robber-fbi.html,"Bank Robberies, Federal Bureau of Investigation"
New Jersey Priest Arrested on Child Sex Abuse Charges,2019,01,https://www.nytimes.com/2019/01/18/nyregion/father-thomas-ganley-arrested.html,"Sex Crimes, Priests, Child Abuse and Neglect, Roman Catholic Church, New Jersey, Middlesex County  (NJ), Metuchen (NJ)"
A Republican Challenge to Trump?,2019,01,https://www.nytimes.com/2019/01/18/opinion/trump-2020-republicans-larry-hogan.html,"Hogan, Lawrence J, Republican Party, Trump, Donald J, United States Politics and Government, Presidential Election of 2020"
"After Trump, It�s � Oh, No!",2019,01,https://www.nytimes.com/2019/01/18/opinion/trump-pence-impeachment.html,"Trump, Donald J, Pence, Mike, United States Politics and Government, Impeachment"
"Pipeline Erupts in Fiery Explosion in Mexico, Killing Many",2019,01,https://www.nytimes.com/2019/01/18/world/americas/mexico-gas-pipeline-explosion.html,"HIDALGO (MEXICO), Pipelines, Explosions (Accidental), Deaths (Fatalities), Oil (Petroleum) and Gasoline, Pemex, Lopez Obrador, Andres Manuel"
Jar Filler,2019,01,https://www.nytimes.com/2019/01/18/crosswords/daily-puzzle-2019-01-19.html,Crossword Puzzles
"Quotation of the Day: Federal Courts, Running Out of Money, Brace for Shutdown�s Pain",2019,01,https://www.nytimes.com/2019/01/18/todayspaper/quotation-of-the-day-federal-courts-running-out-of-money-brace-for-shutdowns-pain.html,
"Corrections: January 19, 2019",2019,01,https://www.nytimes.com/2019/01/18/pageoneplus/corrections-january-19-2019.html,
What�s on TV Saturday: �Brexit� and �Fahrenheit 11/9�,2019,01,https://www.nytimes.com/2019/01/19/arts/television/whats-on-tv-saturday-brexit-fahrenheit-11-9.html,"Movies, Television"
On Politics: The Biggest Stories of the Week,2019,01,https://www.nytimes.com/2019/01/19/us/politics/on-politics-the-biggest-stories-of-the-week.html,United States Politics and Government
"�Disgusting to Say, but It�s the Truth�: German Winemakers See Boon in Climate Change",2019,01,https://www.nytimes.com/2019/01/19/world/europe/germany-wine-climate-change.html,"Wines, Grapes, Two Thousand Eighteen, Germany"
"Faced With Tough Words From China, Taiwan Rallies Around Its Leader",2019,01,https://www.nytimes.com/2019/01/19/world/asia/china-taiwan-president.html,"Taiwan, China, Tsai Ing-wen, Xi Jinping, Politics and Government, Communist Party of China, Democratic Progressive Party (Taiwan), Chinese Nationalist Party (Taiwan)"
Globetrotting,2019,01,https://www.nytimes.com/interactive/2019/01/19/books/new-books-international.html,
Serbian Protesters Fear Creeping Authoritarianism,2019,01,https://www.nytimes.com/video/world/europe/100000006309082/serbia-democracy-protest-putin.html,"Serbia, Vucic, Aleksandar, Politics and Government, Demonstrations, Protests and Riots, Belgrade (Serbia), Putin, Vladimir V, Russia"
Death Toll in Mexico Blast Rises to 79; Leader Vows to Intensify Crackdown on Fuel Theft,2019,01,https://www.nytimes.com/2019/01/19/world/americas/hidalgo-explosion-mexico-pipeline.html,"Pipelines, Explosions (Accidental), Deaths (Fatalities), Oil (Petroleum) and Gasoline, Fires and Firefighters, Pemex, Lopez Obrador, Andres Manuel, Mexico, Robberies and Thefts"
11 of Our Best Weekend Reads,2019,01,https://www.nytimes.com/2019/01/19/arts/11-of-our-best-weekend-reads.html,"Animal Behavior, Bezos, MacKenzie, Feldman, Andrew Barth"
Federal Employees Turn to Pawnshops Amid Shutdown�s Financial Pinch,2019,01,https://www.nytimes.com/2019/01/19/us/politics/federal-workers-pawnshops-government-shutdown.html,"Government Employees, Pawnbroking, Shutdowns (Institutional), United States Politics and Government"
Smaller Crowds Turn Out for Third Annual Women�s March Events,2019,01,https://www.nytimes.com/2019/01/19/us/womens-march-2019.html,"Women and Girls, Women's March Inc, Demonstrations, Protests and Riots, United States Politics and Government, Women's Rights, ANTI-SEMITISM, Blacks, Black People, Farrakhan, Louis, Washington (DC), Trump, Donald J"
"�We Are a Casita Family.� In the Bronx, an Education Center Provides a 2nd Home",2019,01,https://www.nytimes.com/2019/01/19/neediest-cases/casita-maria-center-bronx.html,"New York Times Neediest Cases Fund, Catholic Charities Archdiocese of New York, Casita Maria"
"Amid Border Strife, Mexico Beach Town Asks: Where Have All the Tourists Gone?",2019,01,https://www.nytimes.com/2019/01/19/world/americas/rosarito-mexico-border-migrant-caravan.html,"Mexico, Travel and Vacations, Baja California (Mexico), Immigration and Emigration, Border Barriers, Customs and Border Protection (US), Beaches, United States Politics and Government, United States International Relations"
Yoga and Veterans: A Different Kind of Warrior,2019,01,https://www.nytimes.com/2019/01/19/us/yoga-veterans.html,"Yoga, Veterans, United States Defense and Military Forces, Post-Traumatic Stress Disorder, Therapy and Rehabilitation"
"At Australian Open, Osaka Holds Off Hsieh, a Big-Seed Slayer With a Bedeviling Slice",2019,01,https://www.nytimes.com/2019/01/19/sports/tennis/australian-open-osaka-hsieh.html,"Tennis, Australian Open (Tennis), Osaka, Naomi (1997- ), Hsieh Su-Wei (1986- )"
Sacai: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/19/fashion/runway-mens/sacai-fall-2019.html,Sacai (Fashion Label)
Why Do We Hurt Robots?,2019,01,https://www.nytimes.com/2019/01/19/style/why-do-people-hurt-robots.html,"Robots and Robotics, Driverless and Semiautonomous Vehicles, Labor and Jobs"
Do You Take This Robot �,2019,01,https://www.nytimes.com/2019/01/19/style/sex-robots.html,"Robots and Robotics, Artificial Intelligence, Sex, Abyss Creations LLC, your-feed-selfcare"
From MySpace to the Streets of Lagos,2019,01,https://www.nytimes.com/2019/01/19/style/emo-metal-rock-music-nigeria.html,"Pop and Rock Music, Lagos (Nigeria), your-feed-photojournalism"
"A South Carolina Judge Writes a Book About a Predecessor, an Unsung Giant of Civil Rights Law",2019,01,https://www.nytimes.com/2019/01/19/books/richard-gergel-unexampled-courage-j-waties-waring-isaac-woodard-truman-martin-luther-king.html,"WARING, J WATIES, Blacks, Black People, Woodard, Isaac, Civil Rights and Liberties, Civil Rights Movement (1954-68), Segregation and Desegregation, Books and Literature, Gergel, Richard M, Truman, Harry S, Unexampled Courage: The Blinding of Sgt Isaac Woodard and the Awakening of President Harry S Truman and Judge J Waties Waring (Book)"
Is It Diverse If It Leaves You Out?,2019,01,https://www.nytimes.com/2019/01/19/us/is-it-diverse-if-it-leaves-you-out.html,"Blacks, Black People, CBS News, Race and Ethnicity, Kerner Commission"
Thom Browne: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/19/fashion/runway-mens/thom-browne-fall-2019.html,"Browne, Thom"
Putting Mental Tricks From Running to Work in the Rest of Your Life,2019,01,https://www.nytimes.com/2019/01/19/well/move/putting-mental-tricks-from-running-to-work-in-the-rest-of-your-life.html,"Running, Exercise, Psychology and Psychologists"
"In Turkey, Senator Calls for Slower, Smarter U.S. Withdrawal From Syria",2019,01,https://www.nytimes.com/2019/01/19/world/middleeast/turkey-lindsey-graham.html,"Syria, United States Defense and Military Forces, United States International Relations, Islamic State in Iraq and Syria (ISIS), People's Protection Units (YPG), Graham, Lindsey, Turkey, Erdogan, Recep Tayyip, Trump, Donald J, Manbij (Syria)"
"Hannah Diamond, Sam Feldman",2019,01,https://www.nytimes.com/2019/01/19/fashion/weddings/hannah-diamond-sam-feldman.html,Weddings and Engagements
"Lindsay Church, Andrew Ellis",2019,01,https://www.nytimes.com/2019/01/19/fashion/weddings/lindsay-church-andrew-ellis.html,"Weddings and Engagements, Harvard Law School"
Neither Got the Job. But Both Got a Future.,2019,01,https://www.nytimes.com/2019/01/19/fashion/weddings/neither-got-the-job-but-both-got-a-future.html,Weddings and Engagements
"Love and Law: Recent Mergers in 1L, Section 6",2019,01,https://www.nytimes.com/2019/01/19/fashion/weddings/love-and-law-recent-mergers-in-1l-section-6.html,"Law Schools, Harvard Law School, Marriages"
Mayor�s Funeral Unites Gdansk. His Killing Exposed Poland�s Deep Divides.,2019,01,https://www.nytimes.com/2019/01/19/world/europe/poland-gdansk-mayor-funeral-pawel-adamowicz.html,"Poland, Gdansk (Poland), Adamowicz, Pawel (1965-2019), Funerals and Memorials, Murders, Attempted Murders and Homicides, Politics and Government, Kaczynski, Jaroslaw"
"As If by Design, Their Connection Was Inevitable",2019,01,https://www.nytimes.com/2019/01/19/fashion/weddings/as-if-by-design-their-connection-was-inevitable.html,"Weddings and Engagements, Oxman, Neri, Ackman, William A"
Can My Landlord Charge Me for My Broken Fridge?,2019,01,https://www.nytimes.com/2019/01/19/realestate/can-my-landlord-charge-me-for-my-broken-fridge.html,"Real Estate and Housing (Residential), Renting and Leasing (Real Estate), Home Appliances"
"More Than 100 Migrants Die at Sea in Wreck Off Libya, Survivors Say",2019,01,https://www.nytimes.com/2019/01/19/world/africa/migrants-died-sea-wreck-libya.html,"Middle East and Africa Migrant Crisis, Refugees and Displaced Persons, Deaths (Fatalities), Libya"
50 Recipes to Cook Over a Long Weekend,2019,01,https://www.nytimes.com/2019/01/19/admin/50-recipes-to-cook-over-a-long-weekend.html,
"As Beto O�Rourke Weighs 2020 Run, Democrats Chafe at His Go-It-Alone Style",2019,01,https://www.nytimes.com/2019/01/19/us/politics/beto-orourke-democrats-president.html,"O'Rourke, Beto, Democratic Party, Presidential Election of 2020, Endorsements, United States Politics and Government, Hurd, Will, Jones, Gina Ortiz (1981- ), Texas, Elections, House of Representatives, Midterm Elections (2018)"
"John Bercow, Shouting for �Order� Amid Chaos, Is Brexit�s Surprise Star and Villain",2019,01,https://www.nytimes.com/2019/01/19/world/europe/brexit-speaker-john-bercow.html,"Great Britain, Politics and Government, Bercow, John, May, Theresa M, Legislatures and Parliaments, Great Britain Withdrawal from EU (Brexit), Conservative Party (Great Britain), House of Commons (Great Britain)"
Winter Storm Makes Travel Treacherous and Is Expected to Worsen as It Moves East,2019,01,https://www.nytimes.com/2019/01/19/us/snow-winter-storm.html,"Snow and Snowstorms, Great Plains (US), Great Lakes, East Coast (US), Traffic Accidents and Safety, AIRLINES AND AIRPLANES"
"For Trump, the Political Is the Personal",2019,01,https://www.nytimes.com/2019/01/19/opinion/trump-narcissism.html,"United States Politics and Government, Shutdowns (Institutional), Conservatism (US Politics), Republican Party, Trump, Donald J, Wilson, Woodrow"
Wife of Former Interpol Chief Seeks Asylum in France,2019,01,https://www.nytimes.com/2019/01/19/world/europe/interpol-chief-wife-asylum-france.html,"China, France, Meng, Grace (Meng Hongwei), Meng Hongwei (1953- ), Asylum, Right of, Interpol (International Criminal Police Organization), Corruption (Institutional)"
It�s No. 1 vs. the One and Only as Halep Gets Set to Play Serena Williams,2019,01,https://www.nytimes.com/2019/01/19/sports/tennis-australia-serena-halep-venus.html,"Tennis, Australian Open (Tennis), Halep, Simona, Williams, Serena, Williams, Venus"
Variety: Acrostic,2019,01,https://www.nytimes.com/2019/01/19/crosswords/variety-acrostic.html,"Crossword Puzzles, Acrostic Puzzles"
Fiery Blast in Mexico Kills Dozens,2019,01,https://www.nytimes.com/video/world/americas/100000006315817/fiery-blast-in-mexico-kills-dozens.html,"Explosions (Accidental), Pipelines, Lopez Obrador, Andres Manuel, Mexico, Mexico City (Mexico)"
Shutdown Prompts Centrist Freshman Democrats to Flex Their Muscles,2019,01,https://www.nytimes.com/2019/01/19/us/politics/freshman-democrats-shutdown-wall.html,"United States Politics and Government, Shutdowns (Institutional), Immigration and Emigration, Law and Legislation, Elections, House of Representatives, Border Barriers, Pelosi, Nancy"
If Trump Were a Fictional Character ...,2019,01,https://www.nytimes.com/2019/01/19/opinion/letters/trump-fictional-character.html,"Trump, Donald J, Stephens, Bret (1973- ), Shakespeare, William, Lewis, Sinclair, Cervantes, Miguel de, Books and Literature"
Women�s Marches Around the World Reflect Worry Over Violence and Populism,2019,01,https://www.nytimes.com/2019/01/19/world/europe/womens-march-europe.html,"Women's Rights, Women and Girls, Politics and Government, Demonstrations, Protests and Riots, #MeToo Movement, Europe"
"The Week in Business: Government Workers Need a Paycheck, and Brexit Needs a Miracle",2019,01,https://www.nytimes.com/2019/01/19/business/government-shutdown-brexit.html,"Shutdowns (Institutional), Purdue Pharma, May, Theresa M, Great Britain Withdrawal from EU (Brexit), Goldman Sachs Group Inc"
Trump Offers Temporary Protections for �Dreamers� in Exchange for Wall Funding,2019,01,https://www.nytimes.com/2019/01/19/us/politics/trump-proposal-daca-wall.html,"Trump, Donald J, United States Politics and Government, Shutdowns (Institutional), McConnell, Mitch, Republican Party, Democratic Party, House of Representatives, Deferred Action for Childhood Arrivals, Border Barriers, Dream Act (Development, Relief and Education for Minors Act), Illegal Immigration"
"Beware the Furies, President Trump",2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/trump-ocasio-cortez-dowd.html,"Women and Girls, Pelosi, Nancy, Ocasio-Cortez, Alexandria, Trump, Donald J, United States Politics and Government, Democratic Party, House of Representatives"
In Search of Non-Toxic Manhood,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/toxic-masculinity.html,"Men and Boys, Psychology and Psychologists, AMERICAN PSYCHOLOGICAL ASSN, Social Conditions and Trends"
The Revenge of the Middle-Aged Frenchwoman ,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/france-women-yann-moix.html,"Women and Girls, Discrimination, Age, Chronological, Dating and Relationships, France, Moix, Yann"
My Life After a Heart Attack at 38,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/heart-attack-young-men.html,"Heart, Post-Traumatic Stress Disorder, Blood Pressure, Medicine and Health"
How to Inoculate Against Anti-Vaxxers,2019,01,https://www.nytimes.com/2019/01/19/opinion/vaccines-public-health.html,"Vaccination and Immunization, Whooping Cough, Measles, Epidemics, Social Media, Medicine and Health, Centers for Disease Control and Prevention, World Health Organization"
Why Do People Fall for Fake News?,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/fake-news.html,"Rumors and Misinformation, News and News Media, Politics and Government, Social Media, Psychology and Psychologists"
"No, I Won�t Take Trump Home to Russia With Me",2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/russia-trump-putin.html,"Russian Interference in 2016 US Elections and Ties to Trump Associates, United States International Relations, Cold War Era, Republican Party, Putin, Vladimir V, Deripaska, Oleg V, Reagan, Ronald Wilson, Trump, Donald J, Russia, California"
My Mother�s Secrets,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/immigrants-china-revolution.html,"Immigration and Emigration, Refugees and Displaced Persons, Mao Zedong, China, Shanghai (China), Chinese-Americans"
An 18-Month-Old Victim in a Very Old Fight,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/kashmir-conflict.html,"Civilian Casualties, Defense and Military Forces, BB and Airsoft Guns, Eyes and Eyesight, Demonstrations, Protests and Riots, Social Media, Kashmir and Jammu (India), India, Pakistan, Terrorism"
"DeMarcus Cousins Is Back, Giving the Warriors a 5-Star Rating",2019,01,https://www.nytimes.com/2019/01/19/sports/nba-warrrors-demarcus-cousins-kerr-curry.html,"Basketball, Golden State Warriors, Cousins, DeMarcus, Curry, Stephen, Kerr, Steve"
Time to Break the Silence on Palestine,2019,01,https://www.nytimes.com/2019/01/19/opinion/sunday/martin-luther-king-palestine-israel.html,"Palestinians, Israeli Settlements, Jews and Judaism, Civil Rights Movement (1954-68), Discrimination, Zionism, ANTI-SEMITISM, Birmingham Civil Rights Institute, Hill, Marc Lamont, Davis, Angela Y, King, Martin Luther Jr, Gaza Strip, Israel, West Bank, United States International Relations"
Are �10-Year Challenge� Photos a Boon to Facebook�s Facial Recognition Technology?,2019,01,https://www.nytimes.com/2019/01/19/technology/facebook-ten-year-challenge.html,"Computer Vision, Face, Data-Mining and Database Marketing, Social Media, Facebook Inc, Privacy, Computers and the Internet, Photography"
"Nathan Glazer, Urban Sociologist and Outspoken Intellectual, Dies at 95",2019,01,https://www.nytimes.com/2019/01/19/obituaries/nathan-glazer-dead.html,"Glazer, Nathan, Deaths (Obituaries), Sociology, Writing and Writers, Conservatism (US Politics), New York Intellectuals, Colleges and Universities"
Herm�s: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/19/fashion/runway-mens/hermes-fall-2019.html,Hermes International SA
Viral Video Shows Boys in �Make America Great Again� Hats Surrounding Native Elder,2019,01,https://www.nytimes.com/2019/01/19/us/covington-catholic-high-school-nathan-phillips.html,"Native Americans, Demonstrations, Protests and Riots, Phillips, Nathan (Native American), Covington Catholic High School (Park Hills, Ky), Private and Sectarian Schools, United States Politics and Government, Washington (DC)"
Question of Responsibility,2019,01,https://www.nytimes.com/2019/01/19/crosswords/daily-puzzle-2019-01-20.html,Crossword Puzzles
How Offense Took Over the N.F.L. ,2019,01,https://www.nytimes.com/2019/01/19/sports/nfl-offense-records.html,"Football, Buffalo Bills, Cincinnati Bengals, Kansas City Chiefs, Los Angeles Rams"
Teenagers Taunt Native American Elder in Washington,2019,01,https://www.nytimes.com/video/us/100000006316066/teenagers-maga-native-american-video.html,"Native Americans, Teenagers and Adolescence, Hats and Caps, Social Media, Education (Secondary), Storyful.com, Washington (DC)"
BuzzFeed News Faces Scrutiny After Mueller Denies a Dramatic Trump Report,2019,01,https://www.nytimes.com/2019/01/19/business/media/buzzfeed-news-trump-michael-cohen-mueller.html,"BuzzFeed Inc, Smith, Ben E, News and News Media, Russian Interference in 2016 US Elections and Ties to Trump Associates, Trump, Donald J, Cohen, Michael D (1966- ), Mueller, Robert S III, Special Prosecutors (Independent Counsel)"
Officer Who Fatally Shot Black Security Guard Outside a Bar Is Identified,2019,01,https://www.nytimes.com/2019/01/19/us/jemel-roberson-officer-ian-covey.html,"Police Brutality, Misconduct and Shootings, Blacks, Black People, Murders, Attempted Murders and Homicides, Roberson, Jemel, Covey, Ian, Chicago (Ill), MIDLOTHIAN (ILL)"
Congo Court Affirms Results of Contested Presidential Election,2019,01,https://www.nytimes.com/2019/01/19/world/africa/congo-election-results.html,"Politics and Government, Elections, AFRICAN UNION, Congo, Democratic Republic of (Congo-Kinshasa)"
"John Coughlin, Figure Skating Champion, Dies of Apparent Suicide After Suspension",2019,01,https://www.nytimes.com/2019/01/19/sports/john-coughlin-ice-skater-dies.html,"Figure Skating, Coughlin, John (1985-2019)"
"In Trump�s Immigration Announcement, a Compromise Snubbed All Around",2019,01,https://www.nytimes.com/2019/01/19/us/politics/trump-immigration-conservatives-democrats.html,"Trump, Donald J, Shutdowns (Institutional), United States Politics and Government, Immigration and Emigration, Border Barriers, Democratic Party, Kushner, Jared, Miller, Stephen (1985- )"
"In Iowa, Gillibrand Uses Small-Town Roots to Sell Electability",2019,01,https://www.nytimes.com/2019/01/19/us/politics/kirsten-gillibrand-iowa-president.html,"Gillibrand, Kirsten E, United States Politics and Government, Presidential Election of 2020, Democratic Party, Scholten, J D, Troy (NY), Iowa"
Quotation of the Day: Smaller Crowds Turn Out for Third Annual Women�s March Events,2019,01,https://www.nytimes.com/2019/01/19/todayspaper/quotation-of-the-day-smaller-crowds-turn-out-for-third-annual-womens-march-events.html,
"Corrections: January 20, 2019",2019,01,https://www.nytimes.com/2019/01/19/pageoneplus/corrections-january-20-2019.html,
"Mary Sellers, Andrew Sadow",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/mary-sellers-andrew-sadow.html,Weddings and Engagements
"Jacob Victor, Yaran Noti",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/jacob-victor-yaran-noti.html,Weddings and Engagements
"Sarah Weiss, Rachel Sietz",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/sarah-weiss-rachel-sietz.html,Weddings and Engagements
"Urvashe Sameer, Ryan Harris",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/urvashe-sameer-ryan-harris.html,Weddings and Engagements
"Kaartiga Sivanesan, Rajiv Menjoge",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/kaartiga-sivanesan-rajiv-menjoge.html,Weddings and Engagements
"Kate Barnett, Avi Lichtschein",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/kate-barnett-avi-lichtschein.html,Weddings and Engagements
"Catherine Roosevelt, Se�n McCluskey",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/catherine-roosevelt-sean-mccluskey.html,Weddings and Engagements
"Rachel Looff, Ashley Ruderman",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/rachel-looff-ashley-ruderman.html,Weddings and Engagements
"Cara Willenbrock, Piotr Osmenda",2019,01,https://www.nytimes.com/2019/01/20/fashion/weddings/cara-willenbrock-piotr-osmenda.html,Weddings and Engagements
What�s on TV Sunday: �Black Monday� and �High Maintenance�,2019,01,https://www.nytimes.com/2019/01/20/arts/television/whats-on-tv-sunday-black-monday-and-high-maintenance.html,Television
Danielle Collins Rolls Right Past Kerber and Into the Australian Open Quarterfinals,2019,01,https://www.nytimes.com/2019/01/20/sports/tennis/danielle-collins-stuns-foe-to-reach-australian-open-quarterfinals.html,"Australian Open (Tennis), Tennis, National Collegiate Athletic Assn, University of Virginia, Collins, Danielle (1993- ), Kerber, Angelique, Australia"
Grab and Go: How Sticky Gloves Have Changed Football,2019,01,https://www.nytimes.com/2019/01/20/sports/super-bowl-nfl-gloves.html,"Football, National Football League, Beckham, Odell Jr, Gloves"
The Stock Market Is Making a Comeback. Was It Something the Fed Said?,2019,01,https://www.nytimes.com/2019/01/20/business/stock-market-recovery-federal-reserve.html,"United States Economy, Stocks and Bonds, Federal Reserve System, Powell, Jerome H, Interest Rates, Recession and Depression, Shutdowns (Institutional), Standard & Poor's 500-Stock Index, United States"
"On �S.N.L.,� a Game of �Deal or No Deal� to End the Government Shutdown",2019,01,https://www.nytimes.com/2019/01/20/arts/television/saturday-night-live-donald-trump-deal-or-no-deal.html,"Saturday Night Live (TV Program), National Broadcasting Co, Trump, Donald J, Baldwin, Alec, Television, Davidson, Pete (1993- )"
The Lunar Eclipse and Supermoon: How to Watch It Tonight,2019,01,https://www.nytimes.com/2019/01/20/science/lunar-eclipse-supermoon.html,"Space and Astronomy, Moon, Eclipses"
Remembering Martin Luther King Jr.,2019,01,https://www.nytimes.com/2019/01/20/books/martin-luther-king-jr.html,"Books and Literature, Civil Rights Movement (1954-68), Garrow, David J, Lewis, John R, March (Book), King, Martin Luther Jr, Stone, Nic (Author), Dear Martin (Book), Dyson, Michael Eric, Branch, Taylor, Parting the Waters: America in the King Years 1954-63 (Book), Bearing the Cross: Martin Luther King, Jr., and the Southern Christian Leadership Conference (Book), Johnson, Charles R (1948- ), Dreamer: A Novel (Book), I May Not Get There With You: The True Martin Luther King Jr. (Book), Where Do We Go From Here: Chaos or Community? (Book)"
He Went From Fixing Fry Machines to a Fancy Waterfront Hotel,2019,01,https://www.nytimes.com/2019/01/20/neediest-cases/fry-machines-fancy-hotel.html,"New York Times Neediest Cases Fund, Federation of Protestant Welfare Agencies"
"Homes That Sold for Around $600,000",2019,01,https://www.nytimes.com/2019/01/20/realestate/homes-that-sold-for-around-600000.html,"Real Estate and Housing (Residential), East Village (Manhattan, NY), Brookfield (Conn), Hartsdale (NY), Wantagh (NY), Williamsburg (Brooklyn, NY), Maspeth (Queens, NY)"
Norway and Canada Go Head to Head Over the World�s Tallest Moose Statues,2019,01,https://www.nytimes.com/2019/01/20/world/canada-norway-moose-tall.html,"Moose, Sculpture, Canada, Norway, Records and Achievements"
"Roger Federer Knocked From Australian Open by Stefanos Tsitsipas, Age 20",2019,01,https://www.nytimes.com/2019/01/20/sports/roger-federer-stefanos-tsitsipas-australian-open.html,"Tennis, Australian Open (Tennis), Tsitsipas, Stefanos, Federer, Roger"
A New History of Native Americans Responds to �Bury My Heart at Wounded Knee�,2019,01,https://www.nytimes.com/2019/01/20/books/review/david-treuer-heartbeat-wounded-knee.html,"Books and Literature, The Heartbeat of Wounded Knee: Native America from 1890 to the Present (Book), Treuer, David, Native Americans, Wounded Knee (SD), United States Politics and Government"
Protests in Greece Over Macedonia Deal Turn Violent,2019,01,https://www.nytimes.com/2019/01/20/world/europe/greece-macedonia-protest.html,"Politics and Government, Greece, Macedonia, Demonstrations, Protests and Riots, Names, Geographical, Legislatures and Parliaments, New Democracy (Greece), Tsipras, Alexis, International Relations"
"Two New Jobs, One Mission: Fighting the Trump Administration",2019,01,https://www.nytimes.com/2019/01/20/nyregion/julie-menin-trump.html,"Census, Menin, Julie, Citizenship and Naturalization, Census Bureau, Commerce Department, Ross, Wilbur L Jr, Trump, Donald J, de Blasio, Bill, New York City, Politics and Government"
What to Cook This Week,2019,01,https://www.nytimes.com/2019/01/20/dining/what-to-cook-this-week.html,Cooking and Cookbooks
Northern Ireland Car Bombing Leads to Four Arrests,2019,01,https://www.nytimes.com/2019/01/20/world/europe/londonderry-bombing-northern-ireland.html,"Politics and Government, Northern Ireland, Derry (Northern Ireland), Terrorism, Bombs and Explosives, Real IRA, Irish Republican Army"
"Prince Philip, Driving Without Seatbelt After Crash, Gets Police �Advice�",2019,01,https://www.nytimes.com/2019/01/20/world/europe/prince-philip-crash-seatbelt.html,"Philip, Duke of Edinburgh, Traffic Accidents and Safety, Buckingham Palace, Seatbelts, SANDRINGHAM (ENGLAND), Great Britain, Fairweather, Emma"
"Trump Announcement, Winter Storm Warning: Your Weekend Briefing",2019,01,https://www.nytimes.com/2019/01/20/briefing/trump-announcement-winter-storm-warning.html,
"What Mariano Rivera Shared With Roy Halladay, Besides Hall of Fame Credentials",2019,01,https://www.nytimes.com/2019/01/20/sports/hall-of-fame-roy-halladay.html,"Baseball, Baseball Hall of Fame, New York Yankees, Philadelphia Phillies, Toronto Blue Jays, Halladay, Roy, Rivera, Mariano"
Amazon Knows What You Buy. And It�s Building a Big Ad Business From It.,2019,01,https://www.nytimes.com/2019/01/20/technology/amazon-ads-advertising.html,"AMAZON.COM INC, Computers and the Internet, E-Commerce, Online Advertising, Consumer Behavior, Data-Mining and Database Marketing, ADVERTISING AND MARKETING, Shopping and Retail"
How Do You Govern Machines That Can Learn? Policymakers Are Trying to Figure That Out,2019,01,https://www.nytimes.com/2019/01/20/technology/artificial-intelligence-policy-world.html,"Artificial Intelligence, Computer Vision, Privacy, Regulation and Deregulation of Industry, Massachusetts Institute of Technology, Organization for Economic Cooperation and Development, Abelson, Harold (1947- )"
"Reintroducing Frances Tiafoe, the New Mr. Upset of the Australian Open",2019,01,https://www.nytimes.com/2019/01/20/sports/tennis/frances-tiafoe-australian-open.html,"Tiafoe, Frances (1998- ), Dimitrov, Grigor, Tennis, Australian Open (Tennis)"
China�s Slowdown Looms Just as the World Looks for Growth,2019,01,https://www.nytimes.com/2019/01/20/business/china-economy-growth-davos.html,"Economic Conditions and Trends, World Economic Forum, China, United States Economy, Politics and Government, International Trade and World Market"
�Black Monday� Mines �80s Excess for Comedy and Commentary,2019,01,https://www.nytimes.com/2019/01/20/arts/television/black-monday-mines-80s-excess-for-comedy-and-commentary.html,"Television, Caspe, David, Hall, Regina, Rannells, Andrew, Scheer, Paul (1976- ), Black Monday (TV Program), Cahan, Jordan"
